3,3,-2,7,28,-4,-2,8,1652970154.7411916
-2,0,-2,-16,-8,1,0,-10,1652970154.7411916
-3,0,5,25,9,0,-1,-4,1652970154.7641306
-5,-5,0,44,8,2,3,-1,1652970154.7641306
1,-1,-7,-26,-6,18,2,-1,1652970154.7671227
0,3,4,13,-21,-8,-2,2,1652970154.7671227
-2,-2,-1,-36,8,-2,-4,-1,1652970154.7741036
0,-1,-1,3,-23,-8,1,-1,1652970154.7741036
-2,-3,-5,-9,-1,3,1,0,1652970154.781085
0,3,-3,-17,-5,0,1,2,1652970154.781085
-2,2,4,27,-1,0,1,-1,1652970154.7950475
-2,5,-1,2,19,1,-3,-1,1652970154.7950475
1,3,-2,-24,-25,-16,-3,-5,1652970154.8070154
3,5,0,18,8,7,3,0,1652970154.8070154
0,-4,-1,17,15,-4,-2,-3,1652970154.8219755
-7,-4,-7,-3,-5,3,1,1,1652970154.8219755
1,-2,8,5,-2,3,3,2,1652970154.8219755
-1,-4,3,6,-21,-9,-3,-3,1652970154.8219755
3,0,6,24,27,8,1,2,1652970154.8359385
-5,-6,-11,-46,-14,-2,-4,-4,1652970154.8359385
-1,-2,2,36,18,-6,-4,-5,1652970154.8429196
-1,0,-2,4,16,1,-2,0,1652970154.8429196
1,9,15,-24,-55,-9,3,5,1652970154.861869
-2,-3,-7,41,22,14,-2,-1,1652970154.861869
-1,-3,-7,-46,-7,0,-2,-2,1652970154.861869
1,-8,-2,25,8,-6,-9,0,1652970154.861869
-1,-5,-4,9,1,0,0,-4,1652970154.880818
3,-1,2,-4,-4,-2,2,-2,1652970154.880818
-3,-4,7,12,-5,-1,-2,-4,1652970154.8828135
-1,-3,-6,-25,-7,2,2,-1,1652970154.8828135
0,-2,-5,-7,12,-3,-2,-3,1652970154.8897943
0,-4,-5,-14,-5,-4,-3,2,1652970154.8952873
5,-7,-4,14,9,8,1,0,1652970154.9082532
-18,2,1,-21,-14,-2,1,2,1652970154.9082532
10,-2,-5,5,15,0,2,10,1652970154.9162316
11,27,0,8,-8,-9,-5,-16,1652970154.9162316
1,2,8,12,-9,-6,0,0,1652970154.92421
2,0,0,-16,-9,1,3,-4,1652970154.92421
-11,-9,-8,28,-5,6,2,-1,1652970154.953133
-7,-14,-5,-34,-2,-1,-3,1,1652970154.953133
-4,5,4,-2,4,-3,-3,-1,1652970154.956125
-2,-9,-12,-14,-48,0,0,2,1652970154.956125
0,4,3,40,47,8,5,0,1652970154.956125
0,-3,15,-44,-19,-7,-2,-2,1652970154.956125
-1,1,-10,8,-2,2,1,0,1652970154.9631064
3,5,5,-9,1,-4,-8,0,1652970154.9631064
3,-4,-19,-23,-16,7,-3,-5,1652970154.9780662
-2,-3,3,40,11,-16,-3,0,1652970154.9780662
-6,-4,-3,-13,5,6,-1,2,1652970154.9780662
4,4,2,18,7,-10,1,3,1652970154.9780662
-8,-3,-5,-26,-11,-11,-4,-3,1652970155.0053902
-6,-12,-2,-2,-1,3,3,2,1652970155.0053902
-1,8,2,12,-2,-9,-6,-3,1652970155.0053902
6,-3,-4,-6,-3,1,0,-3,1652970155.0053902
2,9,14,15,10,0,-2,-2,1652970155.0123715
7,-1,0,7,6,7,4,2,1652970155.0123715
2,-9,-8,7,1,-2,5,0,1652970155.0203497
-6,-2,-10,-20,16,4,-2,-5,1652970155.0203497
-6,4,5,-11,13,-16,-7,-3,1652970155.0432568
-2,0,6,51,3,4,2,0,1652970155.0452847
5,-7,-13,-47,-21,-1,-1,-2,1652970155.0452847
3,0,5,2,22,-1,-2,-1,1652970155.0452847
-6,2,2,-11,-7,4,-1,-1,1652970155.059245
0,-2,-1,-4,-16,2,1,1,1652970155.059245
-7,-10,5,22,4,-9,-3,-3,1652970155.059245
12,4,1,-10,-8,3,3,2,1652970155.059245
8,2,-7,-26,-14,-2,0,-2,1652970155.073176
1,5,-3,-11,9,10,3,5,1652970155.073176
0,0,8,40,2,-1,1,-3,1652970155.0841796
-9,-8,5,-17,-12,-4,-3,-3,1652970155.0841796
-2,-8,-4,4,12,12,0,-3,1652970155.0981426
-2,-2,-7,-29,-14,-11,-5,-1,1652970155.0981426
-1,7,-2,-6,-7,9,4,3,1652970155.0981426
-3,9,1,51,36,8,0,-1,1652970155.0981426
-8,-1,7,30,3,-14,-5,-6,1652970155.120083
-2,-10,-3,17,8,0,-1,0,1652970155.120083
4,1,-6,-46,-21,13,8,2,1652970155.120083
2,8,12,15,36,-1,2,8,1652970155.120083
-1,0,9,48,11,5,1,-2,1652970155.1380498
-8,-8,-12,-45,-53,-17,-10,-7,1652970155.1380498
-1,-3,6,14,12,5,-2,1,1652970155.1450155
-4,-6,-4,-18,-13,14,0,-3,1652970155.1450155
0,-4,-7,-11,8,7,6,6,1652970155.159977
11,11,8,35,23,1,2,0,1652970155.159977
4,3,4,4,-4,-6,-1,-4,1652970155.159977
-1,-10,-7,-26,-19,-18,-7,3,1652970155.159977
1,5,5,-20,2,-1,-1,0,1652970155.1859095
-4,-5,-4,-11,5,5,2,0,1652970155.1859095
-1,-8,-14,4,-2,-12,-6,-3,1652970155.1859095
-21,-8,-2,-6,-1,-1,2,-5,1652970155.1859095
5,1,3,-22,-12,-4,-3,1,1652970155.1928895
9,21,5,11,5,-8,-2,3,1652970155.1928895
2,-1,7,12,14,-1,0,-1,1652970155.205821
7,1,-8,15,-19,-6,-2,-2,1652970155.20785
-11,1,-12,-18,-7,-2,-5,-5,1652970155.233748
-5,-8,-3,-9,18,0,-1,3,1652970155.233748
-3,2,-14,-34,-62,-7,-6,1,1652970155.233748
2,3,16,7,46,19,6,3,1652970155.233748
-6,-13,2,5,0,-6,-6,-9,1652970155.2410662
-3,-5,0,5,16,7,-2,-4,1652970155.2410662
-13,-6,9,30,6,-8,-7,-4,1652970155.2410662
4,-9,-23,-37,-28,10,4,2,1652970155.2410662
9,14,-4,-26,-13,-4,3,7,1652970155.2560265
2,2,12,10,15,12,7,3,1652970155.2560265
0,5,-5,-21,-15,-17,-1,-5,1652970155.2630093
3,4,5,5,-8,-68,1,-3,1652970155.2630093
-12,-11,-10,3,-5,-74,-4,-3,1652970155.2799625
4,-17,13,30,-10,-88,2,-1,1652970155.2799625
8,39,10,-20,12,-42,-4,6,1652970155.280959
10,-14,-4,-2,3,-14,1,6,1652970155.280959
4,9,-12,-10,-14,-5,-1,-14,1652970155.3019032
-6,-2,-11,-4,-14,-4,-4,-3,1652970155.3019032
-10,-15,5,14,21,15,1,-3,1652970155.3019032
4,-1,-6,-15,-4,14,-3,-2,1652970155.3019032
7,-2,-2,13,23,26,4,7,1652970155.3138404
-3,-2,-2,-2,-23,2,4,0,1652970155.3138404
-2,-2,-10,-4,6,-6,3,2,1652970155.3278372
-12,4,-18,-16,-20,-2,-8,-7,1652970155.3278372
1,-3,24,18,-6,15,5,3,1652970155.3408034
-4,1,-1,-17,5,18,-5,-4,1652970155.3408034
1,-5,21,13,5,16,0,5,1652970155.3408034
-4,-9,9,22,11,32,-4,-4,1652970155.3408034
-1,-13,-18,-14,1,12,-4,-1,1652970155.3991454
5,0,-12,-19,5,24,-2,-1,1652970155.3991454
-2,-6,-1,18,-14,-1,0,-4,1652970155.4061446
2,4,9,14,-7,16,4,-2,1652970155.4061446
-2,-2,5,8,-11,-17,-3,2,1652970155.4061446
-14,-15,1,-3,1,-23,-2,-1,1652970155.4061446
4,10,-5,-16,16,-6,5,0,1652970155.4061446
-6,5,-12,-12,-4,-57,-2,-2,1652970155.4061446
2,3,7,3,-4,-18,3,2,1652970155.4061446
7,10,-7,-7,-6,23,3,-2,1652970155.4061446
8,1,12,-3,16,23,1,2,1652970155.4061446
-15,-3,17,17,-11,-24,-5,-4,1652970155.4061446
-5,2,4,-35,-17,-40,-3,0,1652970155.4741604
0,5,8,36,30,6,-3,1,1652970155.4741604
-5,-21,-24,8,-4,49,0,0,1652970155.4741604
-5,-14,-28,-24,-17,59,-2,-5,1652970155.4741604
9,-3,24,64,30,72,3,0,1652970155.4741604
10,17,14,-7,-17,29,-1,-1,1652970155.4741604
-8,-3,3,-22,5,25,-2,-1,1652970155.4741604
5,21,20,-9,6,8,4,3,1652970155.4741604
-12,-8,-18,-41,-37,-20,-1,1,1652970155.4741604
-6,-8,-39,-33,-9,-17,1,-1,1652970155.4741604
-4,-4,-4,8,-23,-4,-10,-6,1652970155.4741604
6,6,42,23,-16,43,6,3,1652970155.4741604
3,0,0,51,60,31,-3,-1,1652970155.4881258
-1,0,9,-5,-1,28,-2,-4,1652970155.4881258
-8,-10,-29,-7,-13,0,-6,-4,1652970155.4881258
9,4,3,24,35,6,4,5,1652970155.4881258
2,6,23,93,-21,83,-5,0,1652970155.5170462
-12,-12,-17,-77,-21,36,-5,-4,1652970155.5170462
-10,-7,-23,-35,-10,52,-6,-10,1652970155.5170462
-8,-1,-4,-8,5,40,0,-2,1652970155.5170462
7,2,-3,-36,23,14,9,5,1652970155.5170462
4,16,57,98,7,-59,1,2,1652970155.5170462
4,4,5,6,12,-53,0,2,1652970155.5300112
11,-1,-18,7,-14,-49,5,5,1652970155.5300112
-11,-10,-24,-14,6,-52,-5,-5,1652970155.5509553
-4,7,37,-20,-6,-76,-5,-3,1652970155.5509553
-7,-14,19,17,12,-91,-3,-2,1652970155.5509553
-17,-15,-17,74,5,-32,-7,-4,1652970155.5509553
27,25,-28,-118,-43,-9,-4,4,1652970155.5599306
0,-6,-41,-1,-2,24,3,1,1652970155.5599306
9,22,74,51,0,-9,9,8,1652970155.5599306
-7,-17,-28,-31,-18,-15,-10,-8,1652970155.5599306
-9,-11,35,109,31,15,8,-1,1652970155.57489
1,-7,-33,-84,-66,29,-3,2,1652970155.57489
-2,-6,16,85,45,-49,-2,-3,1652970155.5818715
-1,-8,-21,-114,-24,37,-7,-1,1652970155.5818715
1,3,-4,-8,44,-22,3,3,1652970155.6058073
6,2,4,0,-5,14,-1,-1,1652970155.6058073
3,-2,-30,-35,8,16,2,-1,1652970155.6078022
5,6,24,96,17,17,3,2,1652970155.6078022
-9,-3,-3,-36,-43,-1,-9,-8,1652970155.6147835
-2,1,23,11,15,15,7,7,1652970155.6147835
2,-7,-9,-22,-13,8,-2,-1,1652970155.622762
5,7,-23,-96,32,20,8,1,1652970155.622762
-10,-24,-46,8,-20,5,-8,-7,1652970155.6367247
-8,-7,22,41,22,-1,6,1,1652970155.6367247
-1,9,2,5,-10,-9,-6,-5,1652970155.6466978
13,20,19,42,19,6,9,4,1652970155.6466978
-15,-27,-16,-9,-34,-12,-12,-9,1652970155.6596637
3,5,-66,19,8,1,-10,-5,1652970155.6596637
11,21,9,-70,14,20,14,11,1652970155.6626556
-9,-8,5,-17,-32,-33,-7,-8,1652970155.6626556
-4,10,-1,13,12,49,7,5,1652970155.6845968
-5,-16,-34,-24,28,30,-10,-5,1652970155.6845968
-10,-17,-71,-57,-36,23,-10,-5,1652970155.6845968
16,26,107,113,43,17,11,10,1652970155.6845968
8,2,73,-59,9,5,8,5,1652970155.7025487
-11,-12,-37,19,-29,-14,-8,-5,1652970155.7025487
-17,-11,-35,15,31,-16,5,-4,1652970155.7025487
-4,-33,-7,-2,23,-19,9,0,1652970155.7025487
8,29,19,53,-2,-14,-7,4,1652970155.72449
5,6,22,-41,-25,4,3,3,1652970155.72449
29,32,-31,-78,-24,-22,-6,1,1652970155.72449
-2,-3,-14,29,-14,-35,-3,-8,1652970155.72449
-4,-42,-55,-64,18,11,9,3,1652970155.7474284
-6,18,72,73,28,-13,10,4,1652970155.7474284
-17,-24,-12,-26,-23,-22,3,-1,1652970155.7504225
-21,-20,8,21,5,48,-10,-9,1652970155.7504225
8,1,-28,-40,11,54,0,4,1652970155.7574022
5,-23,7,69,1,25,6,1,1652970155.7574022
6,34,60,8,14,85,1,6,1652970155.7643836
-7,9,-67,-128,-70,68,-23,-6,1652970155.7643836
-19,-37,-31,82,4,52,-15,-14,1652970155.7793434
7,6,-51,-95,-6,67,-8,-3,1652970155.7793434
2,19,50,110,-2,-43,6,0,1652970155.7903142
9,-31,73,6,23,-70,7,4,1652970155.7903142
-25,-43,-82,-118,6,-5,-17,-20,1652970155.805274
-19,56,82,112,29,63,8,-1,1652970155.805274
26,2,-40,-75,-49,118,16,3,1652970155.805274
24,67,-111,-10,20,127,37,26,1652970155.805274
41,2,95,29,21,79,19,8,1652970155.8203304
2,6,70,-4,-31,50,-10,-2,1652970155.8203304
-29,-108,-35,-3,40,127,-29,-12,1652970155.8253086
36,75,120,80,13,106,-15,4,1652970155.8283007
-2,-46,19,-14,-36,-110,-10,1,1652970155.8462517
-17,-45,-104,-59,7,-115,-34,-8,1652970155.8462517
-1,38,119,46,-6,-81,-35,5,1652970155.8462517
-14,-87,-128,-47,-14,-55,-20,-7,1652970155.8462517
-8,92,87,80,1,12,26,-2,1652970155.86121
-19,-128,-84,-17,-6,6,25,-8,1652970155.86121
-32,-45,-128,-24,16,8,-4,-10,1652970155.8691988
-12,92,96,-30,-69,3,2,-6,1652970155.8691988
56,125,111,85,60,12,10,18,1652970155.876173
52,52,-37,-25,18,11,-21,8,1652970155.876173
16,17,127,83,41,21,-20,5,1652970155.8881478
-24,-128,-128,-75,-26,-3,-87,-19,1652970155.8881478
-6,55,86,-14,-11,6,-27,2,1652970155.901072
-23,22,12,-16,-10,12,-30,1,1652970155.901072
-14,-96,-112,-37,-24,18,-66,-13,1652970155.9031014
-28,94,104,0,-5,-16,-51,-1,1652970155.9031014
10,-2,-128,-77,-10,1,-23,1,1652970155.9240465
19,32,-81,39,31,4,-10,7,1652970155.9240465
5,-34,-87,-72,-13,-1,48,1,1652970155.9300373
-25,-55,45,85,2,-10,47,-12,1652970155.9300373
-35,-17,-128,-58,-35,5,16,-14,1652970155.938005
-14,68,127,10,4,7,38,7,1652970155.938005
2,-91,-91,-22,-2,0,65,9,1652970155.9449885
6,84,80,-7,1,-8,27,-9,1652970155.9449885
10,22,-44,-28,-30,0,24,0,1652970155.9609463
18,-91,1,-106,-18,8,26,-6,1652970155.9609463
10,127,127,118,14,-2,17,4,1652970155.9609463
-29,-128,-128,-95,-35,-3,15,-7,1652970155.9609463
-13,-71,-109,20,14,-1,-15,-3,1652970155.9928262
19,97,98,-5,-11,5,-15,2,1652970155.9928262
37,33,65,29,56,0,-12,4,1652970155.9928262
17,-48,-9,36,22,-4,14,8,1652970155.9928262
-9,-128,-68,-72,-25,2,-3,-6,1652970156.0008051
-61,-102,-128,74,-8,7,-2,-15,1652970156.0018353
-23,-2,-26,-34,-15,-1,2,-8,1652970156.0058243
-6,21,79,44,15,-3,12,7,1652970156.0058243
40,0,63,-44,-10,1,5,18,1652970156.0207846
-12,42,-93,-15,8,2,-4,-4,1652970156.0207846
5,56,71,19,-12,8,12,12,1652970156.0227828
19,33,79,4,21,-1,-8,0,1652970156.0227828
10,70,-7,-26,-14,0,19,10,1652970156.041729
-2,-31,-47,-23,12,-3,7,-16,1652970156.041729
-8,-62,-54,-27,-14,0,9,-6,1652970156.041729
-20,-98,-128,82,-4,-4,4,-3,1652970156.041729
-19,-44,20,30,24,-1,-7,-3,1652970156.0566823
7,23,117,68,-11,1,17,9,1652970156.0566823
-9,0,32,41,60,2,-2,-7,1652970156.0636702
26,34,8,-24,21,0,10,3,1652970156.0636702
-5,-7,-22,-17,-13,-1,-8,-7,1652970156.0786343
21,-31,-31,-47,-53,-1,25,7,1652970156.0786343
14,-6,-10,-38,-75,1,-12,-5,1652970156.0896096
27,79,-3,-67,8,-4,-3,11,1652970156.0896096
-21,23,25,54,13,-3,-24,-8,1652970156.105561
-17,-35,4,-27,-14,3,-45,-9,1652970156.105561
10,1,-12,-14,6,-2,-12,4,1652970156.105561
0,4,-44,-11,-3,-3,1,-3,1652970156.105561
-9,-1,20,14,-18,-11,-32,-4,1652970156.1205196
-6,-13,20,2,18,-2,-13,0,1652970156.1205196
-14,-11,-44,-15,3,1,7,-5,1652970156.1284978
-6,13,-3,-10,-11,-3,-12,-1,1652970156.1284978
-17,8,10,-31,-9,2,-18,1,1652970156.1454508
17,22,44,66,23,1,9,4,1652970156.1454508
-2,10,-29,13,-12,-4,11,-4,1652970156.1474485
4,13,4,18,-2,-2,50,3,1652970156.1474485
14,15,-5,-43,0,-1,31,-7,1652970156.163405
26,13,-10,-5,14,-1,13,-2,1652970156.163405
14,0,-4,-31,-20,-2,18,-1,1652970156.163405
-4,-19,-6,-10,-12,3,-9,-1,1652970156.163405
-5,-71,-8,6,-2,-4,16,-1,1652970156.2171721
-2,-53,-6,-15,9,-1,2,-1,1652970156.2171721
-10,-3,-3,3,5,0,14,2,1652970156.2271767
-13,20,-16,-46,6,0,3,2,1652970156.2271767
-3,63,2,35,-8,-5,-23,-1,1652970156.2271767
-6,23,-5,-17,-9,1,12,0,1652970156.2271767
2,0,-16,-31,-1,4,6,1,1652970156.2271767
3,11,6,34,-7,-5,-20,-6,1652970156.2271767
-8,-1,5,4,2,-2,10,-4,1652970156.2271767
-8,5,-1,3,8,-4,-15,0,1652970156.2271767
-12,-1,-14,-54,-17,1,-5,-4,1652970156.2271767
-3,-10,-4,41,28,-4,4,-3,1652970156.2271767
-4,-5,21,52,-10,3,9,-1,1652970156.2500825
1,2,-2,2,10,4,-16,4,1652970156.2500825
-6,-6,-7,-16,14,0,-31,1,1652970156.2500825
8,-16,41,14,-18,-3,5,6,1652970156.2500825
-3,-27,-4,8,-5,-6,6,-2,1652970156.2580605
-2,-6,-10,-29,10,2,23,-7,1652970156.2580605
-4,-13,7,13,-23,6,30,-3,1652970156.265076
3,-5,7,-1,13,-1,8,-3,1652970156.265076
5,0,-1,3,0,29,-11,4,1652970156.283994
4,-2,-2,-11,-9,34,-13,3,1652970156.283994
0,-4,-6,-2,8,26,-11,0,1652970156.283994
-4,-13,-16,-2,7,28,2,-4,1652970156.283994
-2,-2,-11,-9,-2,-9,5,-3,1652970156.2959921
4,2,8,0,1,-43,0,-1,1652970156.2959921
-3,1,11,1,-9,-31,-3,-1,1652970156.3069632
0,-2,-26,-46,2,-7,-6,2,1652970156.3069632
-3,-4,-7,40,10,117,8,1,1652970156.3259125
-2,-1,2,9,-1,125,-1,-1,1652970156.3259125
0,4,-12,3,3,92,-1,2,1652970156.3259125
-7,-3,-8,-18,-23,-29,0,-3,1652970156.3259125
2,-1,1,-3,19,-27,14,2,1652970156.341868
-8,-2,-3,7,13,-63,3,-5,1652970156.341868
-1,7,17,31,-12,-91,-15,0,1652970156.341868
1,-4,-32,-64,-4,-80,-16,-2,1652970156.341868
1,3,8,17,9,-84,-13,-2,1652970156.3558354
6,5,1,4,-15,-128,-16,2,1652970156.3558354
-1,1,-6,-14,17,-70,-6,2,1652970156.3677998
-4,-3,-3,-12,-8,-56,-1,-1,1652970156.3677998
2,7,8,9,-10,-32,6,2,1652970156.3827288
-2,5,3,18,21,-56,6,-1,1652970156.3827288
-3,1,-4,-38,-62,-125,-9,-5,1652970156.3877134
2,2,13,52,7,-125,-2,1,1652970156.3907378
-2,-1,13,37,57,-128,-3,1,1652970156.4056907
0,-3,-9,-17,-74,-117,-1,-1,1652970156.4056907
2,1,13,-24,13,-128,-2,-1,1652970156.4056907
-4,-3,-2,31,50,-101,-7,-1,1652970156.4056907
-3,-10,-18,-44,-57,-21,-1,-5,1652970156.4226544
5,4,-2,-12,20,42,4,2,1652970156.4226544
-1,4,22,17,-27,75,-4,0,1652970156.4246497
4,5,12,27,-7,118,-3,1,1652970156.4246497
-3,-1,5,-8,20,73,2,1,1652970156.439609
-2,2,-13,-27,-14,54,-3,1,1652970156.439609
-6,3,1,32,-4,60,-3,-1,1652970156.4475853
-3,2,-1,7,18,56,-8,-4,1652970156.4475853
2,2,-4,-28,-35,-14,5,2,1652970156.466537
-4,-2,2,-14,-2,-8,2,-1,1652970156.466537
-1,-4,-12,-14,15,-25,5,2,1652970156.466537
-2,0,-2,7,3,-22,-2,-2,1652970156.466537
3,2,0,17,16,-40,0,1,1652970156.4745154
4,1,6,-18,-36,-64,1,3,1652970156.4745154
0,-5,-14,7,4,-24,-1,-6,1652970156.4904711
3,-2,-4,-33,-8,37,8,1,1652970156.4904711
-1,-3,1,22,-6,56,1,-3,1652970156.4974449
-7,2,-5,5,7,36,-4,-6,1652970156.4974449
-1,6,11,37,33,40,-3,-1,1652970156.5084615
2,3,-5,-49,-25,40,0,2,1652970156.5084615
-6,-6,-12,-22,-36,-57,-10,-6,1652970156.5234368
4,-3,-2,6,80,11,3,3,1652970156.5234368
-1,-3,5,59,-13,68,-6,-3,1652970156.5234368
-3,-5,-8,-33,-14,6,-9,-3,1652970156.5234368
-3,1,7,-18,9,-98,1,1,1652970156.5383823
0,-2,1,4,-17,-128,-1,0,1652970156.5383823
6,9,-1,-24,20,61,0,3,1652970156.545365
3,-4,-7,4,5,-87,-2,2,1652970156.545365
-2,-5,-10,-22,-21,18,-5,-4,1652970156.5643137
-1,0,8,14,27,37,3,-3,1652970156.5643137
-3,-2,-5,14,13,103,2,-2,1652970156.5643137
-4,-6,-11,-14,-57,127,-6,-2,1652970156.5643137
-4,2,-3,-26,9,127,-3,-1,1652970156.584227
-5,-1,-8,-21,-34,127,-9,-3,1652970156.584227
2,-1,12,25,26,92,-1,2,1652970156.5862534
7,10,4,23,15,-77,2,1,1652970156.5862534
-2,-3,-3,-14,4,-54,-1,-5,1652970156.593236
2,3,1,21,-18,127,1,-4,1652970156.593236
0,-4,-3,-14,10,63,-1,-3,1652970156.6127603
-3,-5,-7,-17,13,71,-2,0,1652970156.6127603
-1,0,2,12,13,-29,-1,3,1652970156.6197405
-4,0,2,15,-9,-128,0,0,1652970156.6197405
-4,-4,-12,-22,-11,-128,-1,1,1652970156.6267238
-1,2,7,0,-1,-119,-1,0,1652970156.6267238
3,-1,-7,-4,6,-91,-1,1,1652970156.6416817
-6,-6,-21,-37,-11,-114,4,-1,1652970156.6416817
8,10,24,10,23,-128,14,6,1652970156.6416817
-6,-4,-6,23,-2,-112,-7,-2,1652970156.6416817
-4,-4,-6,-14,-34,-85,-10,-4,1652970156.6656108
3,-4,-12,32,24,-42,-7,2,1652970156.6656108
1,3,2,-18,-15,-2,-6,-3,1652970156.6676018
2,-1,11,4,7,81,3,3,1652970156.6676018
-3,-3,1,6,38,111,-3,-1,1652970156.6835392
-1,-5,-10,-8,-14,75,-2,2,1652970156.6835392
-3,-4,-11,-10,-13,54,0,-2,1652970156.690548
-2,0,-8,23,20,74,4,-2,1652970156.690548
-4,-4,-5,-16,-13,68,-1,-3,1652970156.70939
1,8,18,-5,8,52,5,2,1652970156.70939
0,5,14,0,-21,-1,-2,0,1652970156.70939
-2,1,0,-24,8,28,10,-1,1652970156.70939
2,6,-2,31,22,26,3,2,1652970156.7243507
2,-3,-21,-62,-28,12,-9,-2,1652970156.7243507
-4,-10,-13,4,-17,0,-6,0,1652970156.7283397
2,5,20,40,2,9,-1,4,1652970156.7283397
6,13,46,16,-10,16,-1,0,1652970156.7383132
-2,3,8,25,33,10,6,-2,1652970156.7383132
-9,-6,-19,-14,-17,-12,-8,-9,1652970156.7452955
-1,-5,-25,-16,-3,4,0,-1,1652970156.7452955
0,-5,-25,-1,9,9,3,0,1652970156.7642453
